"","ID","a","h","minAIC","minBIC","AIC","BIC","Habitat","Res_Dim","Con_Dim","mecphe"
"89","39972","-16.8545742025017","0.852246239685871","11.7431672125533","14.2993965310143","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"90","39973","164.867650610416","70.6142683668397","42.3172773980734","41.2760747442137","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"91","39974","6.71133880115034","1335.77932979363","82.9919272955401","82.1589651724523","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"92","39975","-7.37120874493186","851.886150977492","68.3901874319701","67.3489847781103","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"93","39976","3.25339157719714","2613.03644552815","108.717684719001","108.447235464277","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"94","39977","-9.7977678552772","4.53623832465042","-37.8816141811905","-38.152063435914","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"95","39978","-2.27176191493551","19.3801770686811","-14.5963362464169","-14.8126956501956","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"96","39979","7.72305880306294","-0.096902007904059","-30.6909620707938","-31.5239241938816","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"97","39980","-12.5004445794627","6.56140445093618","-12.0392212923151","-12.8721834154029","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"98","39981","1.66109242476596","1.03324704132317","-127.445457776913","-128.070179369228","PowFit","PowFit","Terrestrial","sessile","2D","Mechanistic"
"99","39982","-9.82531752869424","4.39540843155591","-72.7674478016181","-72.1757740696094","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"100","39983","11.1812898478755","-6.20917092280725","-295.983782766336","-294.790096947941","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"101","39984","-3.84082211665303","2.23029313596084","-111.969597709987","-113.010800363847","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"102","39987","3.15676408126379","10.1889287936386","-147.355564548511","-142.90370575903","CubFit","CubFit","Marine","3D","3D","Phenomenological"
"103","39988","-12.6912201423415","12.1885511202615","-92.2907671887413","-88.1126774378476","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"104","39989","8.1943144752097","-15.6040541480384","-163.71123009161","-163.393463924891","GenFit","GenFit","Terrestrial","2D","2D","Mechanistic"
"105","39990","-8.92539382174564","-1.36394585253687","-163.381233720944","-162.984026012545","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"106","39991","0.0801181296225996","9.70815507694554","-179.57438282653","-179.336058201491","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"107","39992","-0.314266578412242","0.104926446944266","13.1634897363464","13.7551634683551","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"108","39993","10.5519457204565","-0.343629668470065","-132.161501872736","-132.994463995824","GenFit","GenFit","Marine","3D","3D","Mechanistic"
"109","39994","-2.98047835506729","-4.33943531706927","-157.009003961645","-156.770679336606","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"110","39995","1.37394714873816","-2.68005171227877","-148.42819100116","-148.18986637612","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"111","39996","4.20341448075267","-0.960528411667626","-148.057295513169","-147.81897088813","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"112","39997","3.53229090321602","-0.802270560922733","-138.847791202879","-138.53002503616","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"113","39998","6.30160134573556","4.54586688471341","-35.5942920875453","-35.1970843791461","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"114","39999","-34.0769632553711","11.5677788411375","-20.6432501724601","-20.2460424640609","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"115","40000","-9.23204870176069","1.05805677917816","-7.89371993267067","-7.57595376595133","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"116","40001","1.02685274427658","0.208182668932084","-58.9779068359292","-58.58069912753","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"117","40002","-1.35248763254429","-4.06247060382353","-131.17719801822","-131.447647272944","CubFit","CubFit","Marine","2D","2D","Phenomenological"
"118","40003","-1.73659227191099","-0.905204689533362","-120.938725052374","-121.155084456153","QuaFit","QuaFit","Marine","2D","2D","Phenomenological"
"119","40004","-12.4286565250857","-1.23158650256065","-141.723342451286","-139.682969158242","CubFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"120","40005","-12.9819886810657","-0.562398360026","-134.900240939111","-132.475707690171","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"121","40006","-4.40439461197284","24.766577437139","-148.955219184915","-147.500499235551","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"122","40007","-8.53748515788037","8.57964332299365","-138.88084530144","-136.941218702288","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"123","40008","-10.6029423158703","1.6411333249622","-90.7230976835744","-90.405331516855","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"124","40009","-0.469245952877345","-0.589497012286533","-130.633005617066","-128.208472368126","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"125","40010","5.39454240029096","1478.99307717884","55.6582700235141","54.6170673696544","CubFit","CubFit","Marine","3D","3D","Phenomenological"
"126","40013","0.321772292117208","4.39745501605026","-30.8213928334221","-30.5830682083826","PowFit","PowFit","Terrestrial","sessile","2D","Mechanistic"
"127","40014","5.39418930994678","-2.80624616906616","-19.539910381589","-19.8103596363125","CubFit","CubFit","Terrestrial","sessile","2D","Phenomenological"
"128","40017","0.664347861666283","-1.76615330353149","-401.403322665404","-396.074504624703","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"129","40018","19.9308221572884","10.2049004369909","-432.089128134323","-426.353179316383","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"130","40019","-0.355315328815643","-0.0502682300244044","-389.93806765611","-384.233482899202","CubFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"131","40020","9.72864060846504","10.1447204280097","-386.487504039507","-381.301774078502","CubFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"132","40021","0.199952537558472","-19.030052927014","-290.339326535853","-287.506009598354","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"133","40022","-0.170576085002028","-5.11764949234564","-325.809982935344","-322.055440417683","CubFit","PowFit","Freshwater","3D","3D","Phenomenological"
"134","40023","1.2070637703903","-7.02458430763532","-102.470526930668","-102.740976185392","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"135","40024","-6.70991496975727","-0.682837875583329","-102.649592911085","-102.920042165809","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"136","40025","-2.95332267184733","22.6344675063973","-133.918943853722","-131.92946748973","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"137","40026","4.82222490477033","9.04015233570503","-72.4573547506707","-72.6737141544495","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"138","40027","4.69406057971322","0.196150872048693","-94.9010122253843","-94.1121139160394","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"139","40028","-8.83332661481231","-1.57544676091284","-67.4089347756281","-67.6793840303515","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"140","40029","-0.0371445951348432","8.4607490953277","-107.607098524427","-106.699343245445","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"141","40030","-2.40988054903797","0.135929067035843","-63.957419703545","-64.9986223574048","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"142","40031","3.73738920322443","-4.55561528122951","-155.170049016813","-153.959708644837","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"143","40032","-7.59772543901214","-3.49149595102495","-130.695892945455","-130.912252349233","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"144","40033","-5.03912086264837","17.6341924455991","-116.462682610153","-109.51200413702","QuaFit","QuaFit","Terrestrial","sessile","2D","Phenomenological"
"145","40034","25.6531961769073","6.37193230371475","-341.897320760192","-340.703634941797","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"146","40035","-6.12021943459588","130.679791833901","242.763485484094","248.857864608435","CubFit","CubFit","Marine","3D","3D","Phenomenological"
"147","40036","10.1078961674071","1323.08340424485","335.041271484039","338.575432975083","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"148","40037","-5.95671971204072","76.2227459270387","172.877713382797","177.055803133691","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"149","40038","-0.0989860265807335","3.50340174808434","-70.0884062871362","-65.5988836027367","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"150","40039","5.56392872535318","5.58615700582009","-81.7044849470052","-77.1254033731567","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"151","40042","-1.81761862863059","14.2287469058511","-916.1800077484","-903.793323676009","CubFit","CubFit","Freshwater","2D","2D","Phenomenological"
"152","40043","-5.42374091674229","-0.54547408976333","-998.839996065497","-991.407985622062","PowFit","PowFit","Freshwater","2D","2D","Mechanistic"
"153","40045","-8.3808322544746","12.5866289559933","-218.171315678979","-214.283805080966","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"154","40046","-17.492837082358","23.1598047284987","-174.866018558257","-170.324041694541","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"155","40047","-6.67721551253354","-2.34577965189393","-1169.91516862283","-1162.61285089443","QuaFit","PowFit","Freshwater","3D","3D","Phenomenological"
"156","40048","0.558384186499334","-1.3138611760315","-1009.71384354174","-1002.92580391062","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"157","40049","0.972329168526733","-1.48689049646833","-727.023862747919","-721.410259715195","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"158","40050","-27.5912032631736","8.52410264220837","110.442188830637","122.265497061042","QuaFit","QuaFit","Terrestrial","sessile","3D","Phenomenological"
"159","40051","-7.519684144198","23.5429073909184","79.1104937579836","89.5272117425971","CubFit","PowFit","Terrestrial","sessile","3D","Phenomenological"
"160","40052","5.33074476465198","-5.09726675793473","-1291.30838900094","-1282.19912467831","CubFit","QuaFit","Terrestrial","2D","2D","Phenomenological"
"161","40053","4.87495187989699","-1.36956523487817","-1311.73381814288","-1300.49134193263","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"162","40054","-3.87916054872023","-4.38701044208227","-1252.81114321223","-1244.17863026439","QuaFit","PowFit","Terrestrial","2D","2D","Phenomenological"
"163","40055","-3.2552375433575","5.32885335221437","-1318.0480514448","-1311.30256571865","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"164","40057","-17.2129311123819","-1.13353753297144","-98.7391479273216","-99.5721100504094","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"165","40059","6.48103207380994","0.993043729442217","-138.238047790715","-137.251924904034","CubFit","CubFit","Marine","3D","3D","Phenomenological"
"166","40061","-3.91151118255628","-3.03181881472972","-131.148445379395","-130.910120754355","PowFit","PowFit","Freshwater","3D","sessile","Mechanistic"
"167","40062","4.0089819870343","-3.590060947326","-136.284896010246","-136.046571385207","PowFit","PowFit","Freshwater","3D","sessile","Mechanistic"
"168","40063","0.371903471406271","-1.80503711537529","-448.542672880261","-445.209819504036","QuaFit","QuaFit","Terrestrial","3D","3D","Phenomenological"
"169","40064","0.620661441187663","5.24832792800528","-188.334491178367","-185.001637802142","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"170","40065","-11.5954692199911","-0.476218980521441","-249.6557688501","-246.522201536929","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"171","40066","1.95538817597022","14.9570164080265","-128.553455141132","-126.235688974413","PowFit","PowFit","Marine","3D","3D","Mechanistic"
