Asset,Latitude,Longitude,Date,Direction,Degrees,Speed,Source
BPV PACIFIC MARLIN 456301540,-5.44733,71.77,02/03/2014 02:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.26533,71.80667,02/03/2014 06:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.26533,71.806,02/03/2014 08:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.26467,71.806,02/03/2014 10:46:00 UTC,NW,304,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.266,71.806,02/03/2014 12:46:00 UTC,W,266,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.266,71.806,02/03/2014 14:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.266,71.806,02/03/2014 16:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.266,71.806,02/03/2014 18:46:00 UTC,W,266,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.26533,71.80667,02/03/2014 20:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.266,71.80667,02/03/2014 22:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.266,71.80667,03/03/2014 00:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.266,71.80667,03/03/2014 02:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.26467,71.806,03/03/2014 04:46:00 UTC,W,266,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.27333,71.94533,03/03/2014 06:48:00 UTC,NNW,344,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.27733,72.162,03/03/2014 08:46:00 UTC,ESE,109,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.31867,72.24933,03/03/2014 10:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.25,03/03/2014 12:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.25,03/03/2014 16:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.25,03/03/2014 18:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.31933,72.25,03/03/2014 20:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,03/03/2014 22:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,04/03/2014 00:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,04/03/2014 02:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,04/03/2014 04:48:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,04/03/2014 06:50:00 UTC,ESE,109,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.31667,72.21933,04/03/2014 10:48:00 UTC,SW,235,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.592,72.164,04/03/2014 12:52:00 UTC,S,183,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.85133,72.17,04/03/2014 14:48:00 UTC,S,173,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.12267,72.19667,04/03/2014 16:48:00 UTC,S,178,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.396,72.22333,04/03/2014 18:50:00 UTC,S,173,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.672,72.25133,04/03/2014 20:48:00 UTC,S,175,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.942,72.30267,04/03/2014 22:48:00 UTC,SSE,166,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.186,72.368,05/03/2014 00:48:00 UTC,S,170,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 02:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 04:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 06:48:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 08:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 10:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 12:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 14:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 16:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 18:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 20:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,05/03/2014 22:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,06/03/2014 00:54:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/03/2014 02:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/03/2014 06:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/03/2014 08:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/03/2014 10:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/03/2014 12:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/03/2014 14:50:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.34133,72.93667,06/03/2014 20:50:00 UTC,ESE,113,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.45067,73.212,06/03/2014 22:50:00 UTC,ESE,113,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.56,73.488,07/03/2014 00:52:00 UTC,ESE,111,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.67,73.76467,07/03/2014 02:52:00 UTC,ESE,111,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.76333,74.004,07/03/2014 04:52:00 UTC,ESE,115,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.87,74.26733,07/03/2014 06:52:00 UTC,ESE,110,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.97133,74.522,07/03/2014 08:52:00 UTC,ESE,116,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.06733,74.764,07/03/2014 10:52:00 UTC,ESE,111,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.16133,74.998,07/03/2014 12:52:00 UTC,ESE,116,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.25,75.222,07/03/2014 14:52:00 UTC,ESE,114,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.33733,75.44333,07/03/2014 16:52:00 UTC,ESE,111,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.47733,75.562,07/03/2014 18:52:00 UTC,SSW,203,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.728,75.44067,07/03/2014 20:52:00 UTC,SSW,207,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.97933,75.31533,07/03/2014 22:52:00 UTC,SSW,207,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.69067,75.13067,08/03/2014 02:52:00 UTC,NNW,346,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.52133,74.948,08/03/2014 04:52:00 UTC,NW,313,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.382,74.706,08/03/2014 06:52:00 UTC,WNW,299,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.24733,74.458,08/03/2014 08:52:00 UTC,WNW,298,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-8.10667,74.20267,08/03/2014 10:52:00 UTC,WNW,298,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.96533,73.94667,08/03/2014 12:52:00 UTC,WNW,296,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.82533,73.69267,08/03/2014 14:54:00 UTC,WNW,298,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.686,73.44,08/03/2014 16:54:00 UTC,WNW,301,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.54467,73.188,08/03/2014 18:54:00 UTC,WNW,303,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.41,72.942,08/03/2014 20:54:00 UTC,WNW,297,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.26933,72.684,08/03/2014 22:54:00 UTC,WNW,298,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.20467,72.43133,09/03/2014 00:54:00 UTC,WSW,240,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 02:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 04:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,09/03/2014 06:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,09/03/2014 08:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 10:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 12:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 14:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 18:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 20:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/03/2014 22:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/03/2014 00:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.41133,10/03/2014 02:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.41133,10/03/2014 04:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/03/2014 06:56:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/03/2014 08:54:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/03/2014 10:56:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/03/2014 12:56:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/03/2014 14:56:00 UTC,WSW,240,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.16133,72.36267,10/03/2014 16:56:00 UTC,N,349,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.86533,72.28533,10/03/2014 18:56:00 UTC,NNW,345,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.574,72.238,10/03/2014 20:56:00 UTC,N,354,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.274,72.20667,10/03/2014 22:56:00 UTC,N,354,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.97467,72.16867,11/03/2014 00:56:00 UTC,NNW,328,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.73133,72.01,11/03/2014 02:56:00 UTC,NNW,332,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.47,71.84067,11/03/2014 04:56:00 UTC,NNW,328,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.44467,71.772,11/03/2014 06:56:00 UTC,W,273,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.27,71.838,11/03/2014 08:56:00 UTC,W,273,2,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.306,71.94467,11/03/2014 10:56:00 UTC,SE,132,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.548,72.09667,11/03/2014 12:56:00 UTC,SSE,154,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.826,72.16733,11/03/2014 14:56:00 UTC,S,170,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.11467,72.19533,11/03/2014 16:56:00 UTC,S,173,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.39133,72.22267,11/03/2014 18:56:00 UTC,S,171,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.67133,72.25067,11/03/2014 20:56:00 UTC,S,175,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.94467,72.30467,11/03/2014 22:56:00 UTC,SSE,168,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.2,72.37267,12/03/2014 00:56:00 UTC,SSE,165,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 02:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 04:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 06:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 08:58:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 10:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 12:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 14:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 16:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,12/03/2014 18:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,12/03/2014 20:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/03/2014 22:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,13/03/2014 00:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,13/03/2014 02:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,13/03/2014 04:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,13/03/2014 06:58:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.06933,72.43667,13/03/2014 08:58:00 UTC,NNE,20,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.606,72.594,13/03/2014 12:58:00 UTC,NNE,15,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.42933,72.66067,13/03/2014 14:58:00 UTC,N,7,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.24867,72.71467,13/03/2014 16:58:00 UTC,NNE,17,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.044,72.78533,13/03/2014 19:00:00 UTC,NNE,15,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.99533,73.00067,13/03/2014 20:58:00 UTC,N,358,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.76667,73.00067,13/03/2014 23:00:00 UTC,N,4,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.51867,73.00067,14/03/2014 01:00:00 UTC,N,4,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.272,72.99867,14/03/2014 03:00:00 UTC,N,3,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.02867,73.00067,14/03/2014 05:00:00 UTC,N,6,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5,73.22133,14/03/2014 07:00:00 UTC,E,93,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.218,73.26733,14/03/2014 09:00:00 UTC,S,182,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.492,73.26667,14/03/2014 11:00:00 UTC,SE,140,0.2,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.77467,73.26733,14/03/2014 13:00:00 UTC,S,184,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.95133,73.534,14/03/2014 17:00:00 UTC,N,2,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.72933,73.53333,14/03/2014 19:00:00 UTC,N,354,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.50267,73.53333,14/03/2014 21:00:00 UTC,N,2,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.02,73.53333,15/03/2014 01:00:00 UTC,N,3,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.00067,73.776,15/03/2014 03:00:00 UTC,E,98,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.23667,73.80067,15/03/2014 05:00:00 UTC,S,180,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.38,73.92267,15/03/2014 07:02:00 UTC,E,98,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.382,74.188,15/03/2014 09:00:00 UTC,E,89,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.382,74.464,15/03/2014 11:00:00 UTC,E,90,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.38267,74.728,15/03/2014 13:02:00 UTC,E,86,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.38133,75.00067,15/03/2014 15:02:00 UTC,NNE,14,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.13533,74.99867,15/03/2014 17:02:00 UTC,N,357,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.88933,75,15/03/2014 19:02:00 UTC,N,7,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.65067,75.00067,15/03/2014 21:02:00 UTC,N,0,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.40867,75,15/03/2014 23:02:00 UTC,N,2,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.16133,75.00067,16/03/2014 01:02:00 UTC,N,3,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.062,74.73467,16/03/2014 05:02:00 UTC,S,182,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.17333,74.55667,16/03/2014 07:02:00 UTC,W,259,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.22867,74.32067,16/03/2014 09:02:00 UTC,W,261,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.28533,74.08067,16/03/2014 11:02:00 UTC,WSW,255,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.34133,73.84,16/03/2014 13:02:00 UTC,WSW,258,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.4,73.59533,16/03/2014 15:02:00 UTC,W,260,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.45933,73.34467,16/03/2014 17:02:00 UTC,W,261,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.51667,73.096,16/03/2014 19:02:00 UTC,WSW,255,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.57533,72.84933,16/03/2014 21:02:00 UTC,WSW,256,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.636,72.596,16/03/2014 23:02:00 UTC,W,259,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.82067,72.48933,17/03/2014 01:02:00 UTC,S,186,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.088,72.47733,17/03/2014 03:02:00 UTC,S,180,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.44,72.13733,17/03/2014 07:02:00 UTC,SSW,203,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.668,72.02,17/03/2014 09:02:00 UTC,SSW,208,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.80933,72.12933,17/03/2014 11:04:00 UTC,SW,223,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.992,71.984,17/03/2014 13:04:00 UTC,WNW,297,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.93533,71.75467,17/03/2014 15:04:00 UTC,WSW,253,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.06867,71.55933,17/03/2014 17:04:00 UTC,SW,214,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.15133,71.73,17/03/2014 19:04:00 UTC,E,93,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.18267,72.006,17/03/2014 21:04:00 UTC,SE,144,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.40933,72.15133,17/03/2014 23:04:00 UTC,SSE,147,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.434,72.16467,18/03/2014 01:04:00 UTC,SSE,147,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.43133,72.19333,18/03/2014 03:04:00 UTC,SSE,147,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.42133,72.18733,18/03/2014 05:04:00 UTC,SSE,147,2,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.41133,72.18,18/03/2014 07:04:00 UTC,SSE,147,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.474,72.21067,18/03/2014 09:04:00 UTC,SSE,147,3,"SAT-C,D:9220,M:13,O:IOR"
